title,score,genres,ranked,popularity,members,favorites
"Yondemasu yo, Azazel-san.",7.56,"Comedy, Supernatural, Gag Humor, Mythology, Seinen",#1691,#4039,"33,153",69
Yowamushi Pedal Movie,7.56,"Sports, Racing, Shounen",#1692,#4052,"32,969",27
Yuru Yuri,7.56,"Award Winning, Comedy, Girls Love, CGDCT, Gag Humor, School",#1693,#726,"343,011","4,490"
Yuuki Bakuhatsu Bang Bravern,7.56,"Action, Comedy, Sci-Fi, Adult Cast, Mecha, Military, Parody",#1694,#4507,"26,177",179
Zhen Hun Jie,7.56,"Action, Supernatural",#1695,#3265,"49,858",218
Zhu Xian,7.56,"Adventure, Fantasy, Historical",#1696,#9385,"4,114",48
Kami no Tou,7.56,"Action, Adventure, Drama, Fantasy, Mystery",#1697,#165,"991,977","6,783"
Kamonohashi Ron no Kindan Suiri 2nd Season,7.56,"Comedy, Mystery, Adult Cast, Detective, Shounen",#1698,#3650,"40,717",146
Kara no Kyoukai Movie 1: Fukan Fuukei,7.56,"Action, Fantasy, Mystery, Suspense, Urban Fantasy",#1699,#550,"436,048","2,522"
Kidou Keisatsu Patlabor the Movie,7.56,"Action, Drama, Adult Cast, Mecha, Military",#1700,#3245,"50,399",259
Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,7.56,"Action, Fantasy, Horror, Suspense, Gore, Historical, Survival, Urban Fantasy",#1701,#3071,"55,849",50
Kubo-san wa Mob wo Yurusanai,7.56,"Comedy, Romance, School, Seinen",#1702,#1170,"218,467","1,604"
Log Horizon 2nd Season,7.56,"Action, Adventure, Fantasy, Adult Cast, Video Game",#1703,#362,"626,062","1,402"
Majo no Tabitabi,7.56,"Adventure, Fantasy",#1704,#568,"420,659","4,022"
MF Ghost,7.56,"Racing, Seinen",#1705,#2705,"70,327",628
Nisekoi,7.56,"Comedy, Romance, Harem, School, Shounen",#1706,#123,"1,194,066","10,861"
Noein: Mou Hitori no Kimi e,7.56,"Adventure, Drama, Sci-Fi, Time Travel",#1707,#2270,"93,374",724
One Piece: Episode of Luffy - Hand Island no Bouken,7.56,"Action, Adventure, Fantasy, Shounen",#1708,#3111,"54,464",33
Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,7.56,"Comedy, Romance, School",#1709,#1848,"125,952",307
Pretty Rhythm: Rainbow Live,7.56,"Sports, Idols (Female), Music",#1710,#5773,"14,119",196
Radiant 2nd Season,7.56,"Action, Adventure, Fantasy",#1711,#1997,"113,677",258
Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,7.56,"Adventure, Fantasy, Crossdressing, Isekai, Reincarnation",#1712,#2060,"109,066",549
Juan Siliang,7.55,"Action, Fantasy",#1713,#10753,"2,671",57
K: Return of Kings,7.55,"Action, Super Power",#1714,#737,"338,392","1,242"
Kaitou Saint Tail,7.55,"Adventure, Romance, Shoujo",#1715,#4836,"22,200",219
Kidou Keisatsu Patlabor: New OVA,7.55,"Comedy, Sci-Fi, Adult Cast, Mecha, Workplace",#1716,#6236,"11,629",39
Kiniro Mosaic: Thank You!!,7.55,"Slice of Life, CGDCT, School",#1717,#5762,"14,191",32
Kino no Tabi: The Beautiful World - Tou no Kuni - Free Lance,7.55,"Adventure, Drama, Fantasy, Psychological",#1718,#3702,"39,592",27
Konjiki no Gash Bell!!,7.55,"Action, Adventure, Comedy, Fantasy, Mythology, Shounen",#1719,#1797,"130,507","1,290"
Mahou Sensei Negima!: Mou Hitotsu no Sekai,7.55,"Action, Adventure, Supernatural, Ecchi, Shounen",#1720,#4550,"25,642",34
Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,7.55,"Drama, Fantasy, Mythology, Urban Fantasy, Shounen",#1721,#2543,"77,503",371
Moyashimon,7.55,"Comedy, Gourmet, Supernatural, Adult Cast, Seinen",#1722,#2603,"74,627",260
Nanatsu no Taizai: Imashime no Fukkatsu,7.55,"Action, Adventure, Fantasy, Shounen",#1723,#131,"1,152,039","3,722"
New Game!,7.55,"Comedy, Adult Cast, CGDCT, Otaku Culture, Workplace",#1724,#541,"439,389","2,886"
No.6,7.55,"Action, Drama, Mystery, Sci-Fi",#1725,#533,"444,992","7,379"
Nodame Cantabile Finale OVA,7.55,"Comedy, Romance, Adult Cast, Josei",#1726,#4194,"30,411",10
Perrine Monogatari,7.55,"Drama, Historical",#1727,#7823,"6,681",30
Planetarian: Chiisana Hoshi no Yume,7.55,"Drama, Sci-Fi",#1728,#2195,"98,430",467
Pokemon (2019),7.55,"Action, Adventure, Comedy, Fantasy, Kids",#1729,#2261,"93,835",660
Re:Creators,7.55,"Action, Fantasy",#1730,#447,"518,108","3,619"
Runway de Waratte,7.55,"Drama, School, Showbiz, Visual Arts, Shounen",#1731,#1777,"132,371",432
Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,7.55,"Drama, Historical, Samurai, Shounen",#1732,#3140,"53,648",96
Seitokai Yakuindomo,7.55,"Comedy, Gag Humor, School, Shounen",#1733,#466,"502,681","3,346"
Aikatsu! Movie,7.55,"Slice of Life, Idols (Female), Music, School",#1734,#7041,"8,683",34
Angel Beats! Specials,7.55,"Comedy, Fantasy, School",#1735,#920,"275,723",322
Chuunibyou demo Koi ga Shitai! Ren,7.55,"Comedy, Romance, School",#1736,#269,"759,593","2,608"
Deaimon,7.55,"Slice of Life, Childcare, Workplace, Seinen",#1737,#2171,"100,557",448
Durarara!!x2 Ketsu: Dufufufu!!,7.55,"Action, Mystery, Supernatural",#1738,#3036,"57,141",49
Fairy Tail Movie 2: Dragon Cry,7.55,"Action, Adventure, Fantasy, Shounen",#1739,#1268,"197,635",764
Fanren Xiu Xian Chuan: Chongzhi Ban,7.55,"Action, Adventure, Fantasy, Historical, Martial Arts",#1740,#14046,987,3
Gugure! Kokkuri-san,7.55,"Comedy, Supernatural, Gag Humor, Shounen",#1741,#1350,"186,174","1,062"
Hakuouki: Hekketsuroku,7.55,"Action, Drama, Supernatural, Historical, Samurai, Josei",#1742,#2351,"87,766",478
Hataraku Saibou,7.55,"Comedy, Anthropomorphic, Educational, Medical, Shounen",#1743,#332,"663,907","2,353"
InuYasha Movie 4: Guren no Houraijima,7.55,"Action, Adventure, Fantasy, Romance, Historical, Mythology, Time Travel, Shounen",#1744,#2236,"96,075",164
Isekai Nonbiri Nouka,7.55,"Fantasy, Slice of Life, Isekai, Reincarnation",#1745,#1085,"234,879","1,854"
Sengoku Basara Movie: The Last Party,7.55,"Action, Fantasy, Historical, Martial Arts, Samurai",#1746,#4185,"30,581",70
Shixiong A Shixiong 2nd Season,7.55,"Action, Adventure, Fantasy, Historical, Martial Arts",#1747,#13271,"1,215",5
Shoukoku no Altair,7.55,"Adventure, Drama, Historical, Military, Shounen",#1748,#2495,"80,406",325
Shuumatsu no Walküre II Part 2,7.55,"Action, Drama, Fantasy, Gore, Mythology, Seinen",#1749,#2596,"75,102",189
Tsurezure Children,7.55,"Comedy, Romance, School, Shounen",#1750,#277,"747,024","2,743"
Wakakusa Monogatari: Nan to Jo-sensei,7.55,"Drama, Slice of Life, Historical, School",#1751,#7576,"7,212",46
Yong Sheng: Qizhuang Shanhe,7.55,"Action, Adventure, Fantasy, Martial Arts",#1752,#13385,"1,183",1
Shakugan no Shana II (Second),7.54,"Action, Drama, Fantasy, Romance, School, Urban Fantasy",#1753,#807,"312,823",984
Shin Tennis no Oujisama,7.54,"Sports, School, Shounen",#1754,#2812,"65,593",208
Shounan Bakusouzoku,7.54,"Action, Comedy, Delinquents, Shounen",#1755,#8234,"5,879",77
Star☆Twinkle Precure,7.54,"Action, Mahou Shoujo",#1756,#5960,"13,027",206
To LOVE-Ru Darkness 2nd Specials,7.54,"Comedy, Romance, Sci-Fi, Ecchi, Harem, School, Shounen",#1757,#2172,"100,558",157
Uchuu Senkan Yamato,7.54,"Action, Adventure, Award Winning, Drama, Sci-Fi, Adult Cast, Military, Space",#1758,#4199,"30,299",215
Utawarerumono Specials,7.54,"Action, Comedy, Drama, Fantasy",#1759,#5495,"16,037",6
Watashi ni Tenshi ga Maiorita! Precious Friends,7.54,"Comedy, CGDCT",#1760,#4719,"23,529",73
Xiuluo Wu Shen,7.54,"Action, Fantasy, Martial Arts",#1761,#12361,"1,616",12
"Yondemasu yo, Azazel-san. Z",7.54,"Comedy, Supernatural, Gag Humor, Mythology, Seinen",#1762,#3614,"41,498",71
Kakuriyo no Yadomeshi,7.54,"Drama, Fantasy, Gourmet, Romance, Adult Cast, Isekai, Mythology, Josei",#1763,#1387,"178,985","1,475"
Kara no Kyoukai Remix: Gate of Seventh Heaven,7.54,"Action, Fantasy, Mystery, Romance, Suspense",#1764,#3281,"49,336",60
Kidou Senshi Gundam 00 Special Edition,7.54,"Action, Drama, Sci-Fi, Mecha, Military",#1765,#6063,"12,477",27
Kindaichi Shounen no Jikenbo Returns,7.54,"Mystery, Shounen",#1766,#5111,"19,426",66
Koukyuu no Karasu,7.54,"Fantasy, Mystery, Historical, Mythology, Josei",#1767,#2160,"101,456",691
"Lupin III: Episode 0 ""First Contact""",7.54,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#1768,#6150,"12,045",17
Minami-ke Okaeri,7.54,"Comedy, CGDCT, School, Seinen",#1769,#2747,"68,402",56
Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.54,"Action, Historical, Martial Arts, Samurai, Shounen",#1770,#4576,"25,332",134
Nijuu Mensou no Musume,7.54,"Action, Adventure, Mystery, Seinen",#1771,#3888,"35,579",159
Penguin Highway,7.54,"Fantasy, Mystery, Sci-Fi",#1772,#2267,"93,562",342
Ragna Crimson,7.54,"Action, Fantasy, Shounen",#1773,#1169,"218,576","1,307"
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,7.54,Fantasy,#1774,#3447,"45,217",87
Sakamoto desu ga?,7.54,"Comedy, Gag Humor, School, Seinen",#1775,#256,"789,029","2,735"
Aa! Megami-sama! Movie,7.54,"Comedy, Romance, Supernatural, Seinen",#1776,#3501,"44,046",99
Aa! Megami-sama! Sorezore no Tsubasa,7.54,"Comedy, Romance, Supernatural, Harem, Seinen",#1777,#2746,"68,455",164
Afro Samurai Movie,7.54,"Action, Adventure, Gore, Samurai",#1778,#2756,"68,141",151
Baki: Dai Raitaisai-hen,7.54,"Sports, Combat Sports, Gore, Shounen",#1779,#1173,"217,448",528
Biao Ren: Blades of the Guardians,7.54,"Action, Historical",#1780,#3912,"35,093",370
Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,7.54,"Drama, Mahou Shoujo, Shoujo",#1781,#3558,"42,632",61
Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,7.54,"Action, Comedy, Fantasy, Sci-Fi, Super Power, Shounen",#1782,#3206,"51,292",63
Ensemble Stars!! Tsuioku Selection Element,7.54,Idols (Male),#1783,#10242,"3,109",40
Garo Movie: Divine Flame,7.54,"Action, Fantasy",#1784,#4572,"25,386",22
Gensoumaden Saiyuuki,7.54,"Action, Adventure, Drama, Fantasy, Mythology, Shounen",#1785,#3043,"56,792",799
Ginga Tetsudou 999 (Movie),7.54,"Adventure, Drama, Fantasy, Sci-Fi, Space",#1786,#4883,"21,706",154
Gokushufudou Part 2,7.54,"Comedy, Adult Cast, Gag Humor, Organized Crime",#1787,#1478,"166,969",368
Higashi no Eden Movie I: The King of Eden,7.54,"Mystery, Romance, Sci-Fi, Suspense, Adult Cast, Psychological",#1788,#1422,"173,310",140
Hungry Heart: Wild Striker,7.54,"Comedy, Slice of Life, Sports, Team Sports, Shounen",#1789,#4545,"25,732",244
Amaama to Inazuma,7.53,"Gourmet, Slice of Life, Childcare, Iyashikei, Seinen",#1790,#772,"327,340","1,245"
Basilisk: Kouga Ninpou Chou,7.53,"Action, Drama, Romance, Adult Cast, Gore, Historical, Martial Arts, Samurai, Seinen",#1791,#1293,"193,846","1,417"
Black Jack 21,7.53,"Action, Drama, Medical, Shounen",#1792,#5758,"14,223",65
Boku no Hero Academia the Movie 1: Futari no Hero,7.53,"Action, Super Power, Shounen",#1793,#265,"770,405","1,415"
Chiyu Mahou no Machigatta Tsukaikata,7.53,"Action, Adventure, Fantasy, Isekai",#1794,#1053,"240,743","1,080"
Da Wang Rao Ming,7.53,"Action, Adventure, Comedy, Fantasy",#1795,#2221,"97,146",635
Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,7.53,"Comedy, Sci-Fi, Parody",#1796,#1675,"143,004",193
Drifters (OVA),7.53,"Action, Adventure, Comedy, Fantasy, Adult Cast, Gore, Historical, Isekai, Military, Samurai, Seinen",#1797,#2472,"81,559",72
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7.53,"Action, Adventure, Fantasy",#1798,#75,"1,569,314","12,180"
Giant Killing,7.53,"Drama, Sports, Team Sports, Seinen",#1799,#2660,"72,267",374
Hinomaruzumou,7.53,"Sports, Combat Sports, School, Shounen",#1800,#1850,"125,793",346
Hoozuki no Reitetsu 2nd Season OVA,7.53,"Comedy, Fantasy, Mythology, Seinen",#1801,#8096,"6,138",8
Initial D Battle Stage 3,7.53,"Action, Racing",#1802,#7257,"8,089",19
Shounen Onmyouji,7.53,"Action, Fantasy, Historical, Mythology, Shoujo",#1803,#3034,"57,299",271
So Ra No Wo To,7.53,"Sci-Fi, Slice of Life, CGDCT, Iyashikei, Military, Music",#1804,#1483,"166,046","1,496"
So Ra No Wo To Specials,7.53,"Sci-Fi, Slice of Life, CGDCT, Iyashikei, Military, Music",#1805,#4399,"27,547",11
Sora no Otoshimono: Tokeijikake no Angeloid,7.53,"Comedy, Fantasy, Romance, Sci-Fi, Ecchi, Harem, Shounen",#1806,#1746,"135,346",260
Taiho Shichau zo (TV),7.53,"Action, Comedy, Adult Cast, Detective, Workplace, Seinen",#1807,#3732,"39,077",237
The Big O,7.53,"Action, Mystery, Sci-Fi, Adult Cast, Mecha, Psychological",#1808,#2177,"100,252","1,001"
Tonari no Seki-kun,7.53,"Comedy, School, Seinen",#1809,#1040,"243,292",684
Uchuu Patrol Luluco,7.53,"Action, Adventure, Comedy, Sci-Fi, Parody, Space",#1810,#1567,"155,217","1,100"
Yamada-kun to 7-nin no Majo,7.53,"Comedy, Mystery, Romance, Supernatural, Harem, School, Shounen",#1811,#248,"810,000","4,164"
Yozakura-san Chi no Daisakusen,7.53,"Action, Comedy, Shounen",#1812,#1998,"113,538",496
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,7.53,"Drama, Mahou Shoujo",#1813,#5534,"15,732",12
Jigoku Sensei Nube,7.53,"Comedy, Horror, Supernatural, School, Shounen",#1814,#4818,"22,467",106
Kagami no Kojou,7.53,"Drama, Fantasy, Mystery",#1815,#4006,"33,681",126
Kanojo ga Koushaku-tei ni Itta Riyuu,7.53,"Fantasy, Romance, Isekai, Reincarnation",#1816,#1528,"160,453","1,458"
Karakai Jouzu no Takagi-san: Water Slide,7.53,"Comedy, Love Status Quo, Shounen",#1817,#2292,"92,181",201
Mahou Shoujo Lyrical Nanoha: Detonation,7.53,"Action, Comedy, Drama, Mahou Shoujo, Super Power",#1818,#6707,"9,794",35
Mashiro no Oto,7.53,"Drama, Music, School, Shounen",#1819,#1580,"153,710",794
Mitsudomoe: Oppai Ippai Mama Genki,7.53,"Comedy, Gag Humor, School, Shounen",#1820,#5122,"19,327",13
Mushoku Tensei II: Isekai Ittara Honki Dasu - Shugo Jutsushi Fitz,7.53,"Adventure, Drama, Fantasy, Ecchi, Isekai, Reincarnation",#1821,#1254,"199,981",319
Net-juu no Susume,7.53,"Comedy, Romance, Adult Cast, Video Game",#1822,#486,"485,043","2,432"
NieR:Automata Ver1.1a,7.53,"Action, Fantasy, Sci-Fi",#1823,#841,"304,778","2,245"
One Punch Man 2nd Season,7.53,"Action, Comedy, Adult Cast, Parody, Super Power, Seinen",#1824,#56,"1,750,803","6,712"
Patapata Hikousen no Bouken,7.53,"Adventure, Sci-Fi",#1825,#6888,"9,152",85
Persona 3 the Movie 1: Spring of Birth,7.53,"Action, Supernatural, Super Power",#1826,#1878,"123,416",557
Princess Principal: Crown Handler Movie 1,7.53,,,,,
Rising Impact,7.53,,,,,
Saki Achiga-hen: Episode of Side-A Specials,7.53,"Slice of Life, School, Strategy Game",#1829,#5612,"15,174",22
"Katekyou Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",7.52,"Comedy, Shounen",#1830,#4292,"28,918",95
Kimagure Orange☆Road,7.52,"Comedy, Drama, Romance, School, Super Power, Shounen",#1831,#3241,"50,484",639
Kuroko no Basket: Baka ja Katenai no yo!,7.52,"Sports, School, Team Sports, Shounen",#1832,#3163,"52,774",38
Metropolis,7.52,"Adventure, Drama, Romance, Sci-Fi, Detective, Shounen",#1833,#2023,"112,056",660
Nobunaga Concerto,7.52,"Comedy, Romance, Historical, Time Travel, Shounen",#1834,#2942,"60,800",286
Poputepipikku 2nd Season,7.52,"Comedy, Gag Humor, Parody",#1835,#3385,"46,449",146
Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,7.52,"Action, Mahou Shoujo",#1836,#7774,"6,778",13
R.O.D: The TV,7.52,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",#1837,#2690,"71,033",427
Asobi Asobase: Cosplay Taikai/Otona no Watashi e,7.52,"Comedy, Gag Humor, School, Seinen",#1838,#3212,"51,127",19
Bai Yao Pu 2nd Season,7.52,"Adventure, Fantasy, Mystery, Supernatural, Historical",#1839,#9046,"4,619",18
Cike Wu Liuqi Fanwai,7.52,"Action, Comedy, Drama, Mystery, Romance, Martial Arts, Super Power",#1840,#4575,"25,343",57
Demi-chan wa Kataritai,7.52,"Comedy, Fantasy, Mythology, School, Urban Fantasy, Vampire, Seinen",#1841,#564,"425,434","1,501"
Doraemon Movie 28: Nobita to Midori no Kyojin Den,7.52,"Adventure, Comedy, Fantasy, Kids, Shounen",#1842,#5945,"13,104",10
Durarara!!x2 Ten: Onoroke Chakapoko,7.52,"Action, Mystery, Supernatural",#1843,#3097,"54,885",44
Girls & Panzer,7.52,"Action, CGDCT, Military, School",#1844,#814,"311,561","5,707"
Haikyuu!! Tokushuu! Haru-kou Volley ni Kaketa Seishun,7.52,"Sports, School, Team Sports, Shounen",#1845,#3643,"40,865",39
Hakumei no Tsubasa,7.52,"Action, Adventure, Comedy, Fantasy, Kids",#1846,#4784,"22,791",71
Hataraku Saibou Black,7.52,"Action, Drama, Anthropomorphic, Educational, Medical, Seinen",#1847,#1097,"231,709",454
Hello! Lady Lynn,7.52,"Drama, Shoujo",#1848,#8986,"4,693",30
Hidamari Sketch Specials,7.52,"Slice of Life, CGDCT, Iyashikei, School, Visual Arts",#1849,#4938,"21,261",7
Inu x Boku SS: Miketsukami-kun Henka/Switch/Omamagoto,7.52,"Comedy, Supernatural, Shounen",#1850,#2273,"93,113",102
Irozuku Sekai no Ashita kara,7.52,"Drama, Fantasy, Romance, Love Polygon, School, Time Travel, Urban Fantasy, Visual Arts",#1851,#721,"344,700","2,246"
Isshuukan Friends.,7.52,"Drama, School, Shounen",#1852,#782,"322,556","1,239"
Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,7.52,"Sports, School, Team Sports, Shounen",#1853,#5217,"18,405",16
Tensei shitara Ken deshita,7.52,"Action, Adventure, Fantasy, Isekai, Reincarnation",#1854,#875,"295,193","1,738"
To LOVE-Ru Darkness OVA,7.52,"Comedy, Romance, Sci-Fi, Ecchi, Harem, School, Shounen",#1855,#1752,"135,095",221
Toaru Majutsu no Index II,7.52,"Action, Fantasy, Sci-Fi, Super Power, Urban Fantasy",#1856,#499,"469,778","1,725"
Uchuu Senkan Yamato 2205: Aratanaru Tabidachi,7.52,"Action, Drama, Sci-Fi, Adult Cast, Military, Space",#1857,#7476,"7,430",26
Utawarerumono: Futari no Hakuoro,7.52,"Action, Drama, Fantasy",#1858,#3721,"39,236",188
Wushen Zhuzai,7.52,"Action, Drama, Fantasy, Historical, Martial Arts",#1859,#8125,"6,058",80
Xingchen Bian,7.52,"Action, Adventure, Fantasy, Romance, Historical, Martial Arts",#1860,#6966,"8,892",67
Yao Shen Ji 3rd Season,7.52,"Action, Adventure, Fantasy, Romance, Martial Arts, Mythology",#1861,#6927,"9,020",26
Yuru Camp△ Season 3 Specials,7.52,"Slice of Life, CGDCT, Iyashikei",#1862,#8722,"5,135",5
Shiroi Suna no Aquatope,7.51,"Drama, Workplace",#1863,#1417,"174,078","1,398"
Shoubushi Densetsu Tetsuya,7.51,"Historical, Strategy Game, Shounen",#1864,#6358,"11,095",65
Tiger & Bunny 2 Part 2,7.51,"Action, Comedy, Mystery, Adult Cast, Super Power",#1865,#6482,"10,571",25
To LOVE-Ru Darkness 2nd OVA,7.51,"Comedy, Romance, Sci-Fi, Ecchi, Harem, School, Shounen",#1866,#2343,"88,303",144
Toriko,7.51,"Action, Adventure, Comedy, Fantasy, Gourmet, Shounen",#1867,#1773,"132,782",872
Towa no Quon 4: Guren no Shoushin,7.51,"Action, Sci-Fi, Super Power",#1868,#3806,"37,471",12
Tsubasa Chronicle,7.51,"Action, Adventure, Fantasy, Romance, Shounen",#1869,#1094,"232,676","2,049"
Un-Go: Inga-ron,7.51,"Mystery, Supernatural",#1870,#3726,"39,166",31
Wu Liuqi: Jiyi Suipian,7.51,"Action, Adventure, Comedy, Drama, Mystery, Sci-Fi, Supernatural",#1871,#8732,"5,121",12
"Yondemasu yo, Azazel-san. (TV)",7.51,"Comedy, Supernatural, Gag Humor, Mythology, Seinen",#1872,#2425,"84,132",374
Yu☆Gi☆Oh! The Dark Side of Dimensions,7.51,"Adventure, Strategy Game, Shounen",#1873,#2459,"82,199",329
Jijou wo Shiranai Tenkousei ga Guigui Kuru.,7.51,"Comedy, Romance, Love Status Quo, School, Shounen",#1874,#2687,"71,084",299
Kemono Friends,7.51,"Adventure, Award Winning, Comedy, Fantasy, Anthropomorphic, Iyashikei",#1875,#2431,"83,730","1,094"
Kiniro Mosaic: Pretty Days,7.51,"Slice of Life, CGDCT, School",#1876,#4504,"26,234",39
"Kuroshitsuji: Sono Shitsuji, Kougyou",7.51,"Supernatural, Historical, Mythology, Shounen",#1877,#1933,"118,444",233
Meitantei Conan Magic File 2: Kudou Shinichi Nazo no Kabe to Kuro Lab Jiken,7.51,"Adventure, Comedy, Mystery, Detective, Shounen",#1878,#5886,"13,477",22
Mitsudomoe,7.51,"Comedy, Gag Humor, School, Shounen",#1879,#2032,"110,979",583
Nanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season,7.51,"Action, Adventure, Fantasy, Shounen",#1880,#4744,"23,235",74
One Piece Movie 04: Dead End no Bouken,7.51,"Action, Adventure, Fantasy, Shounen",#1881,#2056,"109,225",76
Over Drive,7.51,"Sports, Racing, Shounen",#1882,#3438,"45,471",211
Persona 4 the Animation,7.51,"Action, Mystery, Sci-Fi, Supernatural, School, Super Power",#1883,#938,"269,161","2,381"
PriPara,7.51,"Slice of Life, Idols (Female), Music, School",#1884,#4762,"23,046",458
Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,7.51,"Fantasy, Isekai",#1885,#3150,"53,223",93
Sand Land: The Series,7.51,"Action, Adventure, Fantasy, Shounen",#1886,#5262,"17,970",54
"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",7.51,"Action, Supernatural, Historical, Martial Arts",#1887,#5684,"14,660",28
Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,7.51,"Adventure, Comedy, Fantasy, Kids, Shounen",#1888,#7669,"7,006",7
Final Fantasy VII: Advent Children - Venice Film Festival Footage,7.51,"Action, Drama, Fantasy, Sci-Fi",#1889,#5952,"13,075",17
Fugou Keiji: Balance:Unlimited,7.51,"Mystery, Adult Cast, Detective",#1890,#532,"446,052","2,994"
Fushigi no Umi no Nadia,7.51,"Adventure, Comedy, Romance, Sci-Fi, Historical",#1891,#2643,"72,831",553
Golden Kamuy 2nd Season OVA,7.51,"Action, Adventure, Historical, Seinen",#1892,#4667,"24,044",17
Golgo 13 (TV),7.51,"Action, Adventure, Drama, Suspense, Adult Cast, Seinen",#1893,#3482,"44,380",240
Hayate no Gotoku!,7.51,"Action, Comedy, Romance, Harem, Parody, Shounen",#1894,#1111,"229,937","1,585"
Hoshi wo Ou Kodomo,7.51,"Adventure, Fantasy, Romance",#1895,#1158,"220,418",686
Huyao Xiao Hongniang: Wangquan Fugui,7.51,"Comedy, Romance, Supernatural, Historical",#1896,#5822,"13,854",24
Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,7.51,"Action, Adventure, Comedy, Fantasy, Video Game",#1897,#417,"557,792","3,760"
Aa! Megami-sama! (TV) Specials,7.5,"Comedy, Romance, Supernatural, Seinen",#1898,#4358,"28,007",44
Arifureta Shokugyou de Sekai Saikyou Season 3,7.5,"Action, Adventure, Fantasy, Harem, Isekai",#1899,#1826,"127,215",664
Arslan Senki (TV): Fuujin Ranbu,7.5,"Action, Adventure, Drama, Fantasy, Historical, Military, Shounen",#1900,#1658,"144,937",197
Baka to Test to Shoukanjuu,7.5,"Comedy, Romance, Love Polygon, School",#1901,#344,"646,375","5,677"
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.5,"Action, Adventure, Supernatural, Shounen",#1902,#1047,"241,809",524
Bobobo-bo Bo-bobo,7.5,"Adventure, Comedy, Sci-Fi, Gag Humor, Parody, Shounen",#1903,#2229,"96,629","1,128"
Boku no Hero Academia the Movie 4: You're Next,7.5,"Action, School, Super Power, Shounen",#1904,#3040,"57,054",190
Boukyaku Battery (TV),7.5,"Sports, School, Team Sports, Shounen",#1905,#3787,"37,872",210
Casshern Sins,7.5,"Action, Adventure, Drama, Sci-Fi, Psychological",#1906,#1451,"169,899","1,836"
City Hunter: Goodbye My Sweetheart,7.5,"Adventure, Comedy, Shounen",#1907,#7124,"8,484",8
D-Frag!,7.5,"Comedy, School, Strategy Game, Seinen",#1908,#608,"399,836","2,373"
Densetsu no Yuusha no Densetsu,7.5,"Action, Adventure, Fantasy, Military",#1909,#819,"309,741","2,007"
Fantastic Children,7.5,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Suspense",#1910,#3921,"34,979",292
Flying Witch,7.5,"Fantasy, Slice of Life, Iyashikei, Urban Fantasy, Shounen",#1911,#924,"274,457","1,353"
Fullmetal Alchemist: The Conqueror of Shamballa,7.5,"Action, Adventure, Award Winning, Drama, Fantasy, Historical, Military, Shounen",#1912,#744,"335,731",662
Gintama: Monster Strike-hen,7.5,"Action, Comedy, Parody, Samurai",#1913,#5435,"16,471",23
Heroic Age,7.5,"Action, Sci-Fi, Mecha, Military, Space",#1914,#1989,"114,344",651
Hybrid Child,7.5,"Boys Love, Drama, Sci-Fi, Historical",#1915,#2492,"80,701",473
Ike! Ina-chuu Takkyuu-bu,7.5,"Comedy, Ecchi, Gag Humor, School",#1916,#5215,"18,412",136
Shakugan no Shana III (Final),7.5,"Action, Drama, Fantasy, Romance, School, Urban Fantasy",#1917,#1051,"240,931","1,143"
Shion no Ou,7.5,"Drama, Mystery, Suspense, Strategy Game",#1918,#4042,"33,106",92
Shuumatsu no Walküre II,7.5,"Action, Drama, Fantasy, Gore, Mythology, Seinen",#1919,#1811,"128,616",439
Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,7.5,"Sports, School, Team Sports, Shounen",#1920,#5232,"18,332",16
Special A,7.5,"Comedy, Romance, School, Shoujo",#1921,#664,"373,089","2,760"
