title,score,genres,ranked,popularity,members,favorites
Hidari Pilot Film,7.13,"Action, Historical, Samurai",#3713,#15641,634,0
Higurashi no Naku Koro ni Special: Nekogoroshi-hen,7.13,Mystery,#3714,#2501,"79,976",73
Ixion Saga DT,7.13,"Action, Comedy, Fantasy, Isekai",#3715,#1950,"117,007",384
Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,7.13,"Action, Historical, Martial Arts, Samurai",#3716,#5961,"13,025",11
Shin Taketori Monogatari: 1000-nen Joou,7.13,"Drama, Mystery, Sci-Fi",#3717,#7915,"6,486",28
SSSS.Gridman,7.13,"Action, Award Winning, Sci-Fi, Mecha",#3718,#830,"307,443","1,388"
Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,7.13,"Action, Horror, Mystery, Psychological",#3719,#2081,"107,067",401
Tales of Symphonia The Animation: Sylvarant-hen,7.13,"Action, Adventure, Fantasy, Martial Arts",#3720,#3136,"53,734",142
The iDOLM@STER SideM,7.13,"Idols (Male), Music",#3721,#4796,"22,706",132
Yokohama Kaidashi Kikou: Quiet Country Cafe,7.13,"Sci-Fi, Slice of Life, Iyashikei, Seinen",#3722,#4878,"21,754",61
Shikioriori,7.12,"Drama, Romance",#3723,#1339,"187,162",433
Shingeki no Bahamut: Genesis - Short Story,7.12,"Action, Adventure, Fantasy",#3724,#4305,"28,687",12
"Shounen Maid: Onna wa Dokyou, Otoko wa Aikyou?",7.12,"Slice of Life, Iyashikei, Shoujo",#3725,#7630,"7,094",4
Starmyu OVA,7.12,"Slice of Life, Idols (Male), Music, Performing Arts, School",#3726,#7484,"7,423",16
Unico,7.12,"Adventure, Fantasy, Kids",#3727,#7808,"6,716",34
"Yamato yo, Towa ni: Rebel 3199",7.12,"Action, Drama, Sci-Fi, Adult Cast, Military, Space",#3728,#9644,"3,803",7
Yu☆Gi☆Oh! Duel Monsters: Battle City Special,7.12,"Adventure, Fantasy, Strategy Game, Shounen",#3729,#5128,"19,289",28
Yume-iro Pâtissière: Mune Kyun Tropical Island!,7.12,"School, Shoujo",#3730,#6308,"11,300",17
Zhen Wu Dianfeng 2nd Season,7.12,"Action, Adventure, Fantasy, Historical, Martial Arts",#3731,#13087,"1,281",7
Jun You Yun,7.12,"Action, Adventure, Fantasy, Historical, Martial Arts",#3732,#11956,"1,854",17
Kaginado,7.12,"Comedy, Slice of Life",#3733,#4189,"30,499",133
Kakumeiki Valvrave,7.12,"Action, Sci-Fi, Mecha, Military, Space",#3734,#1434,"171,938",692
Kenyuu Densetsu Yaiba,7.12,"Action, Comedy, Fantasy, Martial Arts, Shounen",#3735,#6679,"9,907",41
Kidou Senshi Gundam SEED C.E. 73: Stargazer,7.12,"Action, Sci-Fi, Mecha, Military, Space",#3736,#4622,"24,750",43
Kirakira☆Precure A La Mode,7.12,"Action, Gourmet, Mahou Shoujo",#3737,#5727,"14,436",148
Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,7.12,"Adventure, Romance, Sci-Fi, Mecha",#3738,#3412,"46,042",101
Kurokami The Animation,7.12,"Action, Supernatural, Martial Arts, Seinen",#3739,#1884,"123,087",329
Mahoromatic: Motto Utsukushii Mono,7.12,"Comedy, Drama, Romance, Sci-Fi, Ecchi, Military, Seinen",#3740,#3984,"33,989",48
Maison Ikkoku: Kanketsu-hen,7.12,"Comedy, Drama, Romance, Adult Cast, Seinen",#3741,#7276,"8,036",8
Mecha-ude (TV),7.12,"Action, Sci-Fi",#3742,#3796,"37,731",84
Moonlight Mile 1st Season: Lift Off,7.12,"Adventure, Drama, Sci-Fi, Space",#3743,#6203,"11,759",20
Musashi no Ken,7.12,"Sports, Combat Sports, Shounen",#3744,#10189,"3,163",11
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.12,"Action, Adventure, Fantasy, Shounen",#3745,#836,"305,556",315
NegaPosi Angler,7.12,Adult Cast,#3746,#3834,"36,833",104
Nyan Koi!,7.12,"Comedy, Romance, Supernatural, Harem, Pets",#3747,#934,"270,431",592
One Piece: Jango no Dance Carnival,7.12,"Comedy, Fantasy, Shounen",#3748,#3493,"44,219",27
Otaku no Video,7.12,"Comedy, Drama, Sci-Fi, Historical, Mecha, Otaku Culture",#3749,#4037,"33,244",120
Puchimas!: Petit iDOLM@STER,7.12,"Comedy, Slice of Life, Idols (Female)",#3750,#5759,"14,217",32
Rokudenashi Majutsu Koushi to Akashic Records,7.12,"Action, Fantasy, School",#3751,#270,"759,265","3,383"
Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,7.12,"Action, Drama, Historical, Samurai, Shounen",#3752,#4257,"29,488",46
Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,7.12,"Fantasy, Isekai, School, Villainess",#3753,#1514,"162,082",762
Angolmois: Genkou Kassenki,7.12,"Action, Drama, Historical, Military, Samurai",#3754,#2902,"62,253",129
Beyblade Burst God,7.12,"Action, Adventure, Sci-Fi, Kids",#3755,#5029,"20,250",140
Bokura wa Minna Kawai-sou Specials,7.12,"Comedy, Seinen",#3756,#5271,"17,905",24
Buddy Complex,7.12,"Action, Sci-Fi, Mecha, Time Travel",#3757,#2291,"92,244",235
Captain Future,7.12,"Action, Adventure, Sci-Fi",#3758,#8409,"5,643",30
Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,7.12,"Action, Mecha, Military",#3759,#2272,"93,182",110
Doraemon Movie 03: Nobita no Daimakyou,7.12,Adventure,#3760,#7467,"7,450",3
Doraemon Movie 09: Nobita no Parallel Saiyuuki,7.12,"Adventure, Fantasy, Sci-Fi, Kids, Shounen",#3761,#8146,"6,049",2
Doraemon Movie 35: Nobita no Space Heroes,7.12,"Comedy, Sci-Fi, Space, Kids, Shounen",#3762,#7984,"6,355",3
Druaga no Tou: The Aegis of Uruk,7.12,"Action, Adventure, Fantasy",#3763,#1901,"121,050",218
Fei Ren Zai,7.12,"Comedy, Supernatural, Mythology",#3764,#8899,"4,863",24
GA: Geijutsuka Art Design Class,7.12,"Slice of Life, CGDCT, School, Visual Arts",#3765,#4929,"21,329",79
Gaiking: Legend of Daiku-Maryu,7.12,"Action, Sci-Fi, Mecha",#3766,#8454,"5,563",15
Garo: Vanishing Line,7.12,"Action, Fantasy, Mythology, Urban Fantasy",#3767,#2566,"76,488",133
Genius Party,7.12,"Action, Avant Garde, Fantasy, Romance, Sci-Fi, Mecha, Music, Psychological",#3768,#3696,"39,825",74
Gunslinger Girl: Il Teatrino,7.12,"Action, Drama, Sci-Fi, Military",#3769,#2906,"62,129",115
Gyakusatsu Kikan,7.12,"Sci-Fi, Military, Psychological",#3770,#3288,"49,230",158
Happiness Charge Precure! Movie: Ningyou no Kuni no Ballerina,7.12,Mahou Shoujo,#3771,#9131,"4,488",3
Harukanaru Toki no Naka de: Maihitoyo,7.12,"Drama, Fantasy, Romance, Supernatural, Historical, Isekai, Time Travel, Shoujo",#3772,#8081,"6,163",16
Heat Guy J,7.12,"Action, Adventure, Sci-Fi, Detective, Organized Crime",#3773,#5055,"19,989",72
Hellsing: The Dawn,7.12,"Action, Horror, Supernatural, Gore, Vampire, Seinen",#3774,#2159,"101,566",146
Jaku-Chara Tomozaki-kun,7.12,"Drama, Romance, School",#3775,#592,"407,356","1,994"
Jian Lai,7.12,"Action, Adventure, Fantasy",#3776,#14637,836,6
.hack//Quantum,7.11,"Action, Adventure, Fantasy, Video Game",#3777,#3608,"41,647",69
Ai Yori Aoshi: Enishi,7.11,"Comedy, Drama, Romance, Harem, Seinen",#3778,#2947,"60,616",86
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,7.11,"Comedy, Drama",#3779,#4519,"26,066",31
B'T X Neo,7.11,"Action, Adventure, Shounen",#3780,#8419,"5,630",11
Binghuo Mochu 2,7.11,"Action, Adventure, Fantasy",#3781,#13001,"1,318",4
Chirin no Suzu,7.11,"Adventure, Drama, Fantasy",#3782,#5715,"14,514",84
Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,7.11,"Action, Adventure, Comedy, Seinen",#3783,#6612,"10,115",9
D.C.if: Da Capo if,7.11,"Drama, Romance, Harem",#3784,#5455,"16,335",19
Denpa Onna to Seishun Otoko,7.11,"Comedy, Sci-Fi",#3785,#815,"310,974","1,131"
Dirty Pair OVA,7.11,"Adventure, Comedy, Sci-Fi",#3786,#7047,"8,673",20
Dokidoki♡Densetsu: Mahoujin Guruguru,7.11,"Adventure, Comedy, Fantasy, Shounen",#3787,#9078,"4,565",6
Dorohedoro: Ma no Omake,7.11,"Action, Comedy, Fantasy, Horror, Seinen",#3788,#3048,"56,636",85
Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,7.11,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",#3789,#1844,"126,148",59
Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,7.11,"Comedy, Mahou Shoujo",#3790,#7528,"7,320",8
Galaxy Angel 3 Specials,7.11,"Comedy, Sci-Fi",#3791,#9499,"3,955",3
Guilty Crown: Kiseki - Reassortment,7.11,"Action, Sci-Fi, Super Power",#3792,#3712,"39,462",39
Hakuouki: Hekketsuroku - Kyoto Kaisouroku,7.11,"Action, Drama, Supernatural, Historical, Samurai, Josei",#3793,#5750,"14,318",15
Hidamari no Ki,7.11,"Action, Award Winning, Drama, Historical, Medical, Samurai, Seinen",#3794,#8748,"5,093",23
Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,7.11,"Fantasy, Isekai, Villainess, Josei",#3795,#2134,"102,816",480
Hinamatsuri (OVA),7.11,"Historical, Kids",#3796,#11501,"2,133",4
Shakugan no Shana-tan Movie,7.11,"Adventure, Comedy, Fantasy, Parody",#3797,#4635,"24,550",13
Shinkyoku Soukai Polyphonica Crimson S,7.11,"Drama, Fantasy, Romance, Music, School",#3798,#4594,"25,074",41
Soukou Kihei Votoms: The Last Red Shoulder,7.11,"Action, Drama, Sci-Fi, Mecha, Military",#3799,#8896,"4,867",3
SSSS.Gridman Movie,7.11,"Action, Sci-Fi, Mecha",#3800,#7644,"7,062",16
Tennis no Oujisama: Another Story II - Ano Toki no Bokura Specials,7.11,"Sports, Shounen",#3801,#8769,"5,078",2
Urara Meirochou,7.11,"Comedy, Fantasy, CGDCT, Seinen",#3802,#1767,"133,559",413
Virtua Fighter,7.11,"Action, Martial Arts",#3803,#6127,"12,202",45
Wangzhe Da Shixiong,7.11,"Action, Adventure, Fantasy, Historical, Isekai",#3804,#15270,693,4
Xian Yu Ge,7.11,"Comedy, Fantasy",#3805,#15065,731,5
Zhen Hun Jie 3rd Season,7.11,"Action, Fantasy, Supernatural",#3806,#12358,"1,623",2
Jigoku Sensei Nube OVA,7.11,"Action, Comedy, Horror, Supernatural, Mythology, School, Shounen",#3807,#9534,"3,912",6
Junketsu no Maria,7.11,"Comedy, Fantasy, Romance, Historical, Seinen",#3808,#1557,"157,173",248
Kenkou Zenrakei Suiei-bu Umishou,7.11,"Comedy, Sports, Ecchi, School, Shounen",#3809,#3672,"40,459",90
Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,7.11,"Mystery, Shounen",#3810,#11386,"2,201",0
Kiniro no Corda: Secondo Passo,7.11,"Romance, Music, Performing Arts, Reverse Harem, School, Josei",#3811,#3973,"34,164",59
Kodomo no Omocha,7.11,"Comedy, Drama, Love Polygon, School, Showbiz, Shoujo",#3812,#7731,"6,865",29
Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,7.11,"Comedy, Sci-Fi, Mecha",#3813,#4502,"26,271",37
Kunoichi Tsubaki no Mune no Uchi,7.11,"Action, Comedy, CGDCT, Martial Arts, Shounen",#3814,#2896,"62,610",278
Ling Jian Zun 3rd Season,7.11,"Action, Adventure, Fantasy, Romance, Martial Arts",#3815,#10589,"2,816",7
Lodoss-tou Senki: Eiyuu Kishi Den,7.11,"Action, Adventure, Drama, Fantasy, Romance",#3816,#3874,"35,972",135
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,7.11,"Fantasy, Mystery, Urban Fantasy",#3817,#2826,"65,205",49
Mister Ajikko,7.11,"Comedy, Gourmet, Shounen",#3818,#8452,"5,570",11
Monster Musume no Iru Nichijou OVA,7.11,"Comedy, Fantasy, Romance, Ecchi, Anthropomorphic, Harem, Urban Fantasy, Seinen",#3819,#1993,"114,090",128
Nobunaga no Shinobi,7.11,"Comedy, Historical",#3820,#4367,"27,921",37
PriPara Movie: Mi~nna de Kagayake! Kirarin☆Star Live!,7.11,"Slice of Life, Idols (Female), Music, School",#3821,#11470,"2,156",2
Quanzhi Fashi VI,7.11,"Action, Fantasy, School",#3822,#5089,"19,599",149
Robin Hood no Daibouken,7.11,"Adventure, Romance, Historical",#3823,#6744,"9,677",36
Rokujouma no Shinryakusha!?,7.11,"Comedy, Romance, Supernatural, Harem, School",#3824,#1363,"184,069",424
Ryuugajou Nanana no Maizoukin,7.11,"Adventure, Mystery, Supernatural",#3825,#1046,"241,918",362
"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",7.11,"Adventure, Comedy, Fantasy, Isekai, Reincarnation",#3826,#1890,"122,523",346
Junk Head,7.1,"Action, Adventure, Comedy, Sci-Fi, Suspense",#3827,#12033,"1,809",17
Karin,7.1,"Comedy, Romance, Supernatural, School, Vampire, Shounen",#3828,#1380,"181,586",766
Kazemakase Tsukikage Ran,7.1,"Adventure, Comedy, Historical, Martial Arts, Samurai",#3829,#5243,"18,197",83
Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,7.1,"Mystery, School, Shounen",#3830,#9397,"4,105",8
Koe no Katachi Specials,7.1,Music,#3831,#4496,"26,393",45
Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,7.1,"Adventure, Supernatural, Shounen",#3832,#7440,"7,535",6
Kuzu no Honkai,7.1,"Drama, Romance, Love Polygon, School, Seinen",#3833,#298,"704,606","6,492"
Lupin III: Dead or Alive,7.1,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#3834,#6095,"12,319",7
Madan no Ou to Vanadis,7.1,"Action, Adventure, Fantasy, Ecchi, Harem, Military",#3835,#666,"371,225","1,038"
Mouretsu Pirates: Abyss of Hyperspace,7.1,"Sci-Fi, Space",#3836,#5800,"14,010",14
Myself; Yourself,7.1,"Drama, Romance, School",#3837,#1326,"188,608",764
Nobunaga no Shinobi: Anegawa Ishiyama-hen,7.1,"Comedy, Historical",#3838,#6799,"9,458",4
Obey Me! Season 2,7.1,"Comedy, Fantasy, Mythology",#3839,#6086,"12,378",98
Offside (TV),7.1,"Drama, Sports, Team Sports",#3840,#9075,"4,575",26
One Piece Movie 05: Norowareta Seiken,7.1,"Action, Adventure, Fantasy, Shounen",#3841,#2352,"87,580",37
Oseam,7.1,"Adventure, Drama, Supernatural, Historical",#3842,#7735,"6,859",18
Pokemon XY&Z Specials,7.1,"Action, Adventure, Comedy, Fantasy, Kids",#3843,#6023,"12,620",4
Ranma ½: Nettou Uta Gassen,7.1,"Comedy, Music",#3844,#7435,"7,546",4
Sansha Sanyou,7.1,"Comedy, Slice of Life, CGDCT, School",#3845,#2847,"64,460",122
Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.1,"Action, Drama, Sci-Fi, Adult Cast, Military, Space",#3846,#8831,"4,973",13
A3! Season Spring & Summer,7.1,"Drama, Performing Arts",#3847,#3848,"36,492",279
Ai Yori Aoshi,7.1,"Comedy, Drama, Romance, Harem, Seinen",#3848,#2005,"113,438",464
Alice to Zouroku,7.1,"Adventure, Mystery, Super Power, Seinen",#3849,#1900,"121,104",238
Amanchu! Advance,7.1,"Slice of Life, Iyashikei, School, Shounen",#3850,#4049,"33,033",37
Anime Sanjuushi,7.1,"Adventure, Drama, Romance, Historical",#3851,#8267,"5,849",26
Bastard!! Ankoku no Hakaishin: Jigoku no Chinkonka-hen,7.1,"Action, Adventure, Fantasy, Ecchi, Gore, Seinen",#3852,#5260,"18,043",62
Biohazard: Damnation,7.1,"Action, Horror, Sci-Fi",#3853,#4390,"27,718",55
Blood Lad: Wagahai wa Neko de wa Nai,7.1,"Action, Comedy, Fantasy, Delinquents, Mythology, Vampire, Seinen",#3854,#1966,"116,189",83
Chikyuu Bouei Kigyou Dai-Guard,7.1,"Adventure, Comedy, Sci-Fi, Mecha, Military",#3855,#6536,"10,374",34
Densetsu no Yuusha da Garn,7.1,"Action, Sci-Fi, Mecha",#3856,#8816,"4,997",18
Digimon Adventure 02 Movies,7.1,"Adventure, Fantasy, Sci-Fi, Kids",#3857,#3358,"47,142",43
Doraemon Movie 43: Nobita no Chikyuu Symphony,7.1,"Adventure, Comedy, Sci-Fi, Music, Kids, Shounen",#3858,#12602,"1,488",10
Dungeon no Naka no Hito,7.1,"Adventure, Comedy, Fantasy",#3859,#3764,"38,341",75
Futari wa Precure,7.1,"Action, Comedy, Mahou Shoujo",#3860,#3123,"54,109",368
Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,7.1,"Comedy, Sci-Fi, Parody",#3861,#4030,"33,340",19
Hakuouki: Reimeiroku OVA,7.1,"Action, Supernatural, Josei",#3862,#8823,"4,982",1
Hayate no Gotoku! OVA,7.1,"Comedy, Romance, Harem, Parody, Shounen",#3863,#5834,"13,793",3
Himouto! Umaru-chan,7.1,"Comedy, Otaku Culture, School, Seinen",#3864,#296,"705,995","4,598"
Hoshi no Koe,7.1,"Action, Award Winning, Drama, Romance, Sci-Fi, Mecha, Space",#3865,#1536,"159,552",539
Shachiku-san wa Youjo Yuurei ni Iyasaretai.,7.1,"Comedy, Supernatural, Workplace, Shounen",#3866,#3736,"38,988",144
Shin Tennis no Oujisama: Hyoutei vs. Rikkai - Game of Future,7.1,"Sports, School, Strategy Game, Shounen",#3867,#9668,"3,769",16
Sumikko Gurashi Movie 1: Tobidasu Ehon to Himitsu no Ko,7.1,Comedy,#3868,#11951,"1,864",14
Tate no Yuusha no Nariagari Season 3,7.1,"Action, Adventure, Drama, Fantasy, Isekai",#3869,#509,"460,081","6,072"
Tonari no Yamada-kun,7.1,"Award Winning, Comedy, Slice of Life",#3870,#3234,"50,663",111
Toriko Movie: Bishokushin no Special Menu,7.1,"Action, Adventure, Comedy, Fantasy, Shounen",#3871,#7496,"7,398",3
Uta no☆Prince-sama♪ Movie: Maji Love ST☆RISH Tours,7.1,"Idols (Male), Music, Josei",#3872,#8511,"5,467",37
Wu Shang Shen Di 2nd Season,7.1,"Action, Adventure, Fantasy, Supernatural",#3873,#10322,"3,033",17
Shi Ye Miao Yin,7.09,"Adventure, Fantasy, Supernatural, Historical",#3874,#12689,"1,446",6
Star Wars: Visions,7.09,"Action, Adventure, Sci-Fi, Military, Space",#3875,#2256,"94,466",366
Tenchi Muyou! Manatsu no Eve,7.09,"Action, Comedy, Sci-Fi, Space",#3876,#5459,"16,324",15
Tokyo Mew Mew,7.09,"Romance, Sci-Fi, Mahou Shoujo, Shoujo",#3877,#1535,"159,576","1,683"
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,7.09,"Comedy, Romance, Historical, Shoujo",#3878,#2083,"106,986",62
Tonari no Kyuuketsuki-san,7.09,"Comedy, Supernatural, CGDCT, Vampire",#3879,#2045,"110,274",338
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",7.09,"Fantasy, Slice of Life, Childcare",#3880,#1123,"226,453",760
Uchuu Densetsu Ulysses 31,7.09,"Action, Adventure, Sci-Fi, Space",#3881,#8016,"6,288",30
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,7.09,"Comedy, Adult Cast, Otaku Culture",#3882,#2954,"60,188",188
Zi Chuan,7.09,"Action, Fantasy, Military",#3883,#11173,"2,346",20
Kamisama Kazoku,7.09,"Comedy, Drama, Fantasy, Romance",#3884,#3290,"49,134",88
Kidou Senshi Gundam: Dai 08 MS Shoutai - Sanjigen to no Tatakai,7.09,"Action, Mecha, Military",#3885,#6481,"10,577",7
Kimi ga Aruji de Shitsuji ga Ore de,7.09,"Comedy, Romance, Ecchi, Harem, Parody",#3886,#1897,"121,701",243
Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,7.09,"Action, Comedy, Mystery, Adult Cast, Detective, Gag Humor, Shounen",#3887,#10991,"2,485",0
Kyoushoku Soukou Guyver (1989),7.09,"Action, Horror, Sci-Fi, Gore, Super Power, Shounen",#3888,#5594,"15,243",122
Love Hina,7.09,"Comedy, Romance, Ecchi, Harem, Shounen",#3889,#932,"271,634","1,483"
Lupin III: $1 Money Wars,7.09,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#3890,#7271,"8,051",2
Mazinkaiser: Shitou! Ankoku Dai Shougun,7.09,"Action, Mecha",#3891,#8415,"5,634",12
Medarot,7.09,"Adventure, Comedy, Sci-Fi, Kids, Shounen",#3892,#2937,"61,023",298
Mou Ippon!,7.09,"Sports, Combat Sports, School, Shounen",#3893,#4637,"24,511",54
Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito,7.09,"Action, Adventure, Fantasy, Shounen",#3894,#833,"306,294",342
One Piece Movie 01,7.09,"Action, Adventure, Fantasy, Shounen",#3895,#1678,"142,659",414
One Piece Movie 02: Nejimaki-jima no Daibouken,7.09,"Action, Adventure, Fantasy, Shounen",#3896,#2104,"104,822",40
Onegai☆Teacher,7.09,"Drama, Romance, Sci-Fi, School",#3897,#1381,"180,830",977
Ooi! Tonbo,7.09,"Drama, Sports",#3898,#6178,"11,873",32
Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,7.09,"Action, Comedy, Mahou Shoujo, Music",#3899,#9074,"4,576",6
Rain Town,7.09,Drama,#3900,#4508,"26,196",44
RD Sennou Chousashitsu,7.09,"Action, Sci-Fi",#3901,#4314,"28,549",54
Rec: Yurusarezarumono,7.09,"Comedy, Romance, Adult Cast, Showbiz, Seinen",#3902,#4626,"24,678",4
Ryuusei no Rockman,7.09,"Action, Sci-Fi, Strategy Game",#3903,#5766,"14,164",80
30-pun de Wakaru! Kore made no Love Live!,7.09,"Slice of Life, Idols (Female), Music, School",#3904,#6569,"10,247",25
A-Channel+smile,7.09,"Comedy, CGDCT, School",#3905,#4757,"23,095",10
Adachi to Shimamura,7.09,"Girls Love, School",#3906,#1265,"198,425","1,588"
Anime Himitsu no Hanazono,7.09,"Drama, Historical",#3907,#7887,"6,563",25
Another World,7.09,Sci-Fi,#3908,#3870,"36,102",58
Ao no Exorcist: Kyoto Fujouou-hen OVA,7.09,"Action, Supernatural, Mythology, Shounen",#3909,#2630,"73,391",57
Aoi Hana,7.09,"Drama, Girls Love, School",#3910,#2137,"102,650",423
BanG Dream!: Asonjatta!,7.09,"Slice of Life, Music",#3911,#5930,"13,241",24
Black★Rock Shooter (OVA),7.09,"Action, Drama, Fantasy, School, Super Power",#3912,#1400,"176,248",797
Deltora Quest,7.09,"Adventure, Fantasy, Kids",#3913,#4173,"30,730",214
Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,7.09,"Action, Adventure, Comedy, Fantasy, Isekai",#3914,#4276,"29,086",50
Hatenkou Yuugi,7.09,"Adventure, Comedy, Drama, Fantasy, Romance, Josei",#3915,#3762,"38,413",166
Hokuto no Ken: Yuria-den,7.09,"Action, Adventure, Drama, Martial Arts, Shounen",#3916,#6736,"9,712",8
Accel World EX,7.08,"Action, Romance, Sci-Fi, School, Video Game",#3917,#1961,"116,464",98
Ace wo Nerae!,7.08,"Drama, Romance, Sports, School, Shoujo",#3918,#5665,"14,812",103
Arknights: Reimei Zensou,7.08,"Action, Fantasy",#3919,#2025,"111,735","1,072"
Ashita no Joe (Movie),7.08,"Drama, Sports, Combat Sports, Shounen",#3920,#7819,"6,696",8
Bakumatsu Kikansetsu Irohanihoheto,7.08,"Action, Drama, Historical, Samurai",#3921,#3731,"39,091",133
Bishounen Tanteidan,7.08,"Mystery, Crossdressing, Detective, School, Visual Arts",#3922,#2109,"104,678",595
Black Blood Brothers,7.08,"Action, Comedy, Fantasy, Urban Fantasy, Vampire",#3923,#2100,"105,079",408
Black Bullet,7.08,"Action, Mystery, Sci-Fi",#3924,#189,"937,746","3,776"
Boku no Chikyuu wo Mamotte,7.08,"Drama, Sci-Fi, Shoujo",#3925,#4906,"21,552",157
Bubblegum Crisis Tokyo 2040,7.08,"Action, Adventure, Sci-Fi, Adult Cast, Mecha",#3926,#3627,"41,215",203
Chibi Maruko-chan Movie,7.08,"Comedy, School, Shoujo",#3927,#11047,"2,445",4
Doraemon: Kaette Kita Doraemon,7.08,"Comedy, Fantasy, Sci-Fi, Kids, Shounen",#3928,#9807,"3,596",7
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,7.08,"Action, Adventure, Fantasy",#3929,#504,"466,242",730
Fei Ren Zai 1st Season Part 3,7.08,"Comedy, Supernatural, Mythology",#3930,#13828,"1,050",1
Final Fantasy VII: On the Way to a Smile - Episode: Denzel,7.08,"Action, Fantasy, Super Power",#3931,#4453,"26,841",11
Ginga Tetsudou Monogatari,7.08,"Action, Adventure, Drama, Sci-Fi, Space",#3932,#5902,"13,407",48
Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,7.08,"Mystery, Historical",#3933,#5365,"17,084",28
Hokuto no Ken: Raoh Gaiden Ten no Haoh,7.08,"Action, Drama, Martial Arts",#3934,#5921,"13,287",28
Hui Ming: Fenghuo San Yue,7.08,"Action, Adventure, Fantasy, Historical, Isekai",#3935,#15837,599,3
Shaonian Ge Xing,7.08,"Action, Adventure, Mystery, Historical, Martial Arts",#3936,#10462,"2,914",37
Shin Getter Robo tai Neo Getter Robo,7.08,"Action, Sci-Fi, Mecha, Shounen",#3937,#7645,"7,060",27
Sousei no Aquarion,7.08,"Action, Fantasy, Romance, Sci-Fi, Mecha, Super Power",#3938,#2516,"79,060",360
Space Adventure Cobra,7.08,"Action, Adventure, Sci-Fi, Adult Cast, Space, Shounen",#3939,#6092,"12,328",47
Tennis no Oujisama: Another Story - Kako to Mirai no Message Specials,7.08,Comedy,#3940,#7932,"6,451",3
Tetsuwan Atom,7.08,"Action, Adventure, Drama, Sci-Fi, Shounen",#3941,#5835,"13,781",57
Tsurikichi Sanpei,7.08,"Adventure, Sports, Shounen",#3942,#8178,"5,973",20
Yoake Mae yori Ruriiro na: Crescent Love,7.08,"Comedy, Romance, Sci-Fi, School",#3943,#3600,"41,863",151
Yuragi-sou no Yuuna-san OVA,7.08,"Comedy, Romance, Supernatural, Ecchi, Harem, Shounen",#3944,#2898,"62,451",89
Jie Yao,7.08,"Boys Love, Comedy, Slice of Life, Adult Cast",#3945,#4826,"22,339",128
Kaiketsu Zorori,7.08,"Adventure, Comedy",#3946,#9419,"4,065",43
"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de Arimasu!!",7.08,"Comedy, Shounen",#3947,#9615,"3,831",5
Kingyo Chuuihou!,7.08,"Comedy, Shoujo",#3948,#9286,"4,250",20
Kirarin☆Revolution,7.08,"Comedy, Drama, Romance, Showbiz, Shoujo",#3949,#4001,"33,777",266
Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.08,"Horror, Mystery, Supernatural, Gore, Historical, Mythology, Psychological",#3950,#3640,"40,954",131
Lostorage Conflated WIXOSS,7.08,"Suspense, High Stakes Game, Psychological, Strategy Game",#3951,#4106,"32,106",78
Majutsushi Orphen,7.08,"Action, Adventure, Comedy, Fantasy",#3952,#3324,"48,089",181
