title,score,genres,ranked,popularity,members,favorites
"High School DxD New: Oppai, Tsutsumimasu!",7.27,"Action, Comedy, Romance, Supernatural, Ecchi, Harem, Mythology, School",#2970,#1462,"168,944",286
High School DxD Specials,7.27,"Comedy, Romance, Supernatural, Ecchi, Harem, Mythology, School",#2971,#1188,"213,873",393
Hitorijime My Hero,7.27,"Boys Love, Drama, School",#2972,#1414,"174,422","1,398"
A3! Season Autumn & Winter,7.26,"Drama, Performing Arts",#2973,#4715,"23,559",171
Ahiru no Sora,7.26,"Sports, School, Team Sports, Shounen",#2974,#1235,"204,674",848
Ashita no Joe 2 (Movie),7.26,"Drama, Sports, Combat Sports, Shounen",#2975,#8468,"5,535",12
Baka to Test to Shoukanjuu Specials,7.26,"Comedy, School",#2976,#3262,"49,957",36
Boku dake ga Inai Machi Recaps,7.26,"Mystery, Suspense, Psychological, Time Travel, Seinen",#2977,#3855,"36,449",118
Cang Lan Jue,7.26,"Fantasy, Romance",#2978,#8482,"5,513",54
Chuunibyou demo Koi ga Shitai! Lite,7.26,"Comedy, School",#2979,#1652,"145,637",176
Digimon Adventure 02: Diablomon no Gyakushuu,7.26,"Adventure, Comedy, Drama, Sci-Fi, Kids",#2980,#3112,"54,464",34
Doupo Cangqiong,7.26,"Action, Adventure, Comedy, Romance, Supernatural",#2981,#5701,"14,570",156
Edomae Elf,7.26,,,,,
Fullmetal Alchemist: The Sacred Star of Milos,7.26,,,,,
Goblin Slayer: Goblin's Crown,7.26,"Action, Adventure, Fantasy, Gore",#2984,#853,"301,407",477
Gyokou no Nikuko-chan,7.26,"Award Winning, Drama",#2985,#6076,"12,424",41
Hanamaru Youchien,7.26,"Comedy, Slice of Life, Childcare, Seinen",#2986,#2224,"97,005",245
Hatsukoi Limited.,7.26,"Comedy, Romance, School, Shounen",#2987,#2123,"103,543",230
High School DxD OVA,7.26,"Action, Comedy, Romance, Supernatural, Ecchi, Mythology, School",#2988,#881,"293,194",552
"Himesama ""Goumon"" no Jikan desu",7.26,"Comedy, Fantasy, Gourmet, Shounen",#2989,#2803,"65,827",190
Hiyokoi,7.26,"Romance, School, Shoujo",#2990,#2232,"96,456",161
Imawa no Kuni no Alice,7.26,"Action, Suspense, Gore, High Stakes Game, Psychological, Survival, Shounen",#2991,#2873,"63,568",176
Sekirei: Pure Engagement,7.26,"Action, Comedy, Romance, Ecchi, Harem, Super Power, Seinen",#2992,#1020,"247,393",542
Selection Project,7.26,"Idols (Female), Music",#2993,#3397,"46,250",387
Senjou no Valkyria 3: Tagatame no Juusou,7.26,"Action, Fantasy, Military",#2994,#5553,"15,602",16
Slayers: The Motion Picture,7.26,"Adventure, Comedy, Fantasy",#2995,#4563,"25,546",26
"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",7.26,"Comedy, Drama, Idols (Female), Music",#2996,#6788,"9,509",7
The Sky Crawlers,7.26,"Award Winning, Drama, Military",#2997,#2990,"58,859",320
Utawarerumono: Itsuwari no Kamen,7.26,"Action, Drama, Fantasy",#2998,#1991,"114,261",412
Watashi ni Tenshi ga Maiorita!,7.26,"Comedy, CGDCT, Otaku Culture",#2999,#1210,"208,566",954
Watashi ni Tenshi ga Maiorita! Special,7.26,"Comedy, CGDCT, Otaku Culture",#3000,#4113,"31,962",23
